"","hgnc_id","fusil"
"3566","HGNC:26274","DL"
"3567","HGNC:21161","VP"
"3568","HGNC:24564","DL"
"3569","HGNC:31041","VN"
"3570","HGNC:18608","VP"
"3571","HGNC:30594","CL"
"3572","HGNC:26845","VP"
"3573","HGNC:4917","VP"
"3574","HGNC:25792","DL"
"3575","HGNC:24659","CL"
"3576","HGNC:12767","SV"
"3577","HGNC:25246","VP"
"3578","HGNC:21883","DL"
"3579","HGNC:16735","VP"
"3580","HGNC:32456","CL"
"3581","HGNC:25099","VP"
"3582","HGNC:23198","SV"
"3583","HGNC:33877","DL"
"3584","HGNC:25749","CL"
"3585","HGNC:18620","CL"
"3586","HGNC:18623","CL"
"3587","HGNC:19175","VN"
"3588","HGNC:26114","SV"
"3589","HGNC:28952","CL"
"3590","HGNC:6888","VP"
"3591","HGNC:30211","VP"
"3592","HGNC:25569","CL"
"3593","HGNC:23697","VP"
"3594","HGNC:6004","VP"
"3595","HGNC:6004","VP"
"3596","HGNC:969","SV"
"3597","HGNC:29120","VP"
"3598","HGNC:21018","SV"
"3599","HGNC:13621","VP"
"3600","HGNC:16297","VP"
"3601","HGNC:29570","VP"
"3602","HGNC:15559","VP"
"3603","HGNC:23035","DL"
"3604","HGNC:18194","VN"
"3605","HGNC:18194","VN"
"3606","HGNC:21589","VP"
"3607","HGNC:18258","CL"
"3608","HGNC:14470","VP"
"3609","HGNC:21919","VP"
"3610","HGNC:12825","CL"
"3611","HGNC:19222","VP"
"3612","HGNC:17809","CL"
"3613","HGNC:12621","DL"
"3614","HGNC:12621","DL"
"3615","HGNC:30266","VP"
"3616","HGNC:31350","VP"
"3617","HGNC:26599","VP"
"3618","HGNC:25724","VP"
"3619","HGNC:29267","VP"
"3620","HGNC:14099","SV"
"3621","HGNC:10927","VN"
"3622","HGNC:19858","DL"
"3623","HGNC:16823","VP"
"3624","HGNC:2734","CL"
"3625","HGNC:20127","CL"
"3626","HGNC:23792","VP"
"3627","HGNC:20115","SV"
"3628","HGNC:20123","VP"
"3629","HGNC:14406","CL"
"3630","HGNC:19957","VP"
"3631","HGNC:17733","VP"
"3632","HGNC:30809","SV"
"3633","HGNC:17882","SV"
"3634","HGNC:23484","VP"
"3635","HGNC:21096","VP"
"3636","HGNC:19180","SV"
"3637","HGNC:21073","VP"
"3638","HGNC:25818","DL"
"3639","HGNC:17572","VP"
"3640","HGNC:15815","DL"
"3641","HGNC:30184","VP"
"3642","HGNC:28596","DL"
"3643","HGNC:22401","VP"
"3644","HGNC:32233","VP"
"3645","HGNC:25240","SV"
"3646","HGNC:24797","VP"
"3647","HGNC:30377","DL"
"3648","HGNC:29937","SV"
"3649","HGNC:25979","VP"
"3650","HGNC:25979","VP"
"3651","HGNC:15956","VP"
"3652","HGNC:28932","VP"
"3653","HGNC:14605","VP"
"3654","HGNC:17842","VP"
"3655","HGNC:27750","VP"
"3656","HGNC:29119","DL"
"3657","HGNC:26639","VP"
"3658","HGNC:17344","CL"
"3659","HGNC:16397","DL"
"3660","HGNC:28687","VP"
"3661","HGNC:28741","VP"
"3662","HGNC:19317","VP"
"3663","HGNC:13945","VN"
"3664","HGNC:21605","SV"
"3665","HGNC:21257","VP"
"3666","HGNC:21257","VP"
"3667","HGNC:13937","VP"
"3668","HGNC:25509","SV"
"3669","HGNC:23026","VP"
"3670","HGNC:25123","DL"
"3671","HGNC:13590","DL"
"3672","HGNC:16488","VP"
"3673","HGNC:24097","VP"
"3674","HGNC:6984","VP"
"3675","HGNC:11054","SV"
"3676","HGNC:25529","CL"
"3677","HGNC:26057","VN"
"3678","HGNC:24300","VP"
"3679","HGNC:29320","VP"
"3680","HGNC:29598","VP"
"3681","HGNC:28801","SV"
"3682","HGNC:23077","DL"
"3683","HGNC:12840","CL"
"3684","HGNC:25901","VP"
"3685","HGNC:14061","VN"
"3686","HGNC:26721","SV"
"3687","HGNC:19309","SV"
"3688","HGNC:23151","DL"
"3689","HGNC:31092","DL"
"3690","HGNC:29292","VP"
"3691","HGNC:21536","SV"
"3692","HGNC:4510","VP"
"3693","HGNC:21148","VP"
"3694","HGNC:16411","VN"
"3695","HGNC:19868","VP"
"3696","HGNC:14129","DL"
"3697","HGNC:13935","VP"
"3698","HGNC:13920","VP"
"3699","HGNC:2988","VP"
"3700","HGNC:23149","VP"
"3701","HGNC:16378","VP"
"3702","HGNC:11040","VP"
"3703","HGNC:16505","VP"
"3704","HGNC:12461","CL"
"3705","HGNC:14430","VP"
"3706","HGNC:24885","SV"
"3707","HGNC:19237","DL"
"3708","HGNC:22960","VP"
"3709","HGNC:24587","VP"
"3710","HGNC:10676","VP"
"3711","HGNC:17643","SV"
"3712","HGNC:8614","SV"
"3713","HGNC:20249","VP"
"3714","HGNC:17722","VP"
"3715","HGNC:13811","VP"
"3716","HGNC:19714","VP"
"3717","HGNC:19218","VP"
"3718","HGNC:16768","VP"
"3719","HGNC:17072","DL"
"3720","HGNC:103","DL"
"3721","HGNC:15720","DL"
"3722","HGNC:24337","DL"
"3723","HGNC:9357","VP"
"3724","HGNC:227","VP"
"3725","HGNC:962","VP"
"3726","HGNC:17173","VP"
"3727","HGNC:15999","VP"
"3728","HGNC:17689","CL"
"3729","HGNC:17574","SV"
"3730","HGNC:1438","VP"
"3731","HGNC:17943","CL"
"3732","HGNC:25478","VP"
"3733","HGNC:18049","VP"
"3734","HGNC:23786","VP"
"3735","HGNC:9852","CL"
"3736","HGNC:14568","VP"
"3737","HGNC:17751","VN"
"3738","HGNC:12626","SV"
"3739","HGNC:12626","SV"
"3740","HGNC:4616","VP"
"3741","HGNC:17978","DL"
"3742","HGNC:17182","VP"
"3743","HGNC:17185","VP"
"3744","HGNC:24456","VP"
"3745","HGNC:16016","VP"
"3746","HGNC:17495","VP"
"3747","HGNC:17495","VP"
"3748","HGNC:16286","VP"
"3749","HGNC:16857","SV"
"3750","HGNC:17732","DL"
"3751","HGNC:7523","VP"
"3752","HGNC:2466","VN"
"3753","HGNC:12347","CL"
"3754","HGNC:17318","VP"
"3755","HGNC:866","DL"
"3756","HGNC:19268","VP"
"3757","HGNC:17276","VN"
"3758","HGNC:17813","VP"
"3759","HGNC:9103","VP"
"3760","HGNC:9105","VN"
"3761","HGNC:17280","VN"
"3762","HGNC:12499","VP"
"3763","HGNC:17777","VP"
"3764","HGNC:10021","VP"
"3765","HGNC:21595","VP"
"3766","HGNC:21082","CL"
"3767","HGNC:9186","VP"
"3768","HGNC:14977","DL"
"3769","HGNC:16442","VP"
"3770","HGNC:19141","DL"
"3771","HGNC:16948","VP"
"3772","HGNC:16703","DL"
"3773","HGNC:6253","VN"
"3774","HGNC:15829","SV"
"3775","HGNC:18200","VP"
"3776","HGNC:10288","VP"
"3777","HGNC:18212","VP"
"3778","HGNC:18216","VP"
"3779","HGNC:17082","VP"
"3780","HGNC:17135","VP"
"3781","HGNC:18128","VP"
"3782","HGNC:17556","DL"
"3783","HGNC:17956","CL"
"3784","HGNC:7317","VP"
"3785","HGNC:20718","SV"
"3786","HGNC:5385","VP"
"3787","HGNC:8956","VP"
"3788","HGNC:23696","SV"
"3789","HGNC:2077","VP"
"3790","HGNC:18358","VP"
"3791","HGNC:101","VP"
"3792","HGNC:17481","VP"
"3793","HGNC:15512","SV"
"3794","HGNC:30800","SV"
"3795","HGNC:18287","DL"
"3796","HGNC:18863","VP"
"3797","HGNC:710","VN"
"3798","HGNC:19748","VN"
"3799","HGNC:18437","VP"
"3800","HGNC:17616","VP"
"3801","HGNC:18463","VP"
"3802","HGNC:13502","VP"
"3803","HGNC:18536","VP"
"3804","HGNC:17098","CL"
"3805","HGNC:1396","VP"
"3806","HGNC:379","SV"
"3807","HGNC:18371","VP"
"3808","HGNC:8022","VP"
"3809","HGNC:18647","DL"
"3810","HGNC:17807","VP"
"3811","HGNC:16502","SV"
"3812","HGNC:18654","CL"
"3813","HGNC:7529","CL"
"3814","HGNC:18644","VN"
"3815","HGNC:17825","VP"
"3816","HGNC:29960","VP"
"3817","HGNC:17040","SV"
"3818","HGNC:30910","VN"
"3819","HGNC:7223","VP"
"3820","HGNC:14899","VP"
"3821","HGNC:12822","SV"
"3822","HGNC:18732","SV"
"3823","HGNC:18453","VP"
"3824","HGNC:18712","DL"
"3825","HGNC:23472","VP"
"3826","HGNC:18969","VP"
"3827","HGNC:18802","DL"
"3828","HGNC:9158","VN"
"3829","HGNC:17931","VP"
"3830","HGNC:26175","VP"
"3831","HGNC:24215","DL"
"3832","HGNC:8090","SV"
"3833","HGNC:9988","VP"
"3834","HGNC:9609","VP"
"3835","HGNC:1297","VN"
"3836","HGNC:18829","VP"
"3837","HGNC:18830","VN"
"3838","HGNC:15453","DL"
"3839","HGNC:7114","VP"
"3840","HGNC:8063","CL"
"3841","HGNC:26192","SV"
"3842","HGNC:15682","VP"
"3843","HGNC:33842","VN"
"3844","HGNC:18988","VP"
"3845","HGNC:19885","VP"
"3846","HGNC:17868","VP"
"3847","HGNC:17868","VP"
"3848","HGNC:7464","VP"
"3849","HGNC:18817","VP"
"3850","HGNC:18356","VP"
"3851","HGNC:25959","VP"
"3852","HGNC:19056","VP"
"3853","HGNC:14435","VP"
"3854","HGNC:24060","VP"
"3855","HGNC:18996","VN"
"3856","HGNC:18182","VP"
"3857","HGNC:2799","DL"
"3858","HGNC:27288","VP"
"3859","HGNC:30404","VP"
"3860","HGNC:18711","VP"
"3861","HGNC:14666","VP"
"3862","HGNC:19030","VP"
"3863","HGNC:29831","DL"
"3864","HGNC:20313","VN"
"3865","HGNC:19088","DL"
"3866","HGNC:21679","VP"
"3867","HGNC:21679","VP"
"3868","HGNC:7993","CL"
"3869","HGNC:17064","VP"
"3870","HGNC:17064","VP"
"3871","HGNC:19129","CL"
"3872","HGNC:21356","VN"
"3873","HGNC:18285","SV"
"3874","HGNC:9506","VN"
"3875","HGNC:15989","VP"
"3876","HGNC:15997","VP"
"3877","HGNC:15998","VP"
"3878","HGNC:19125","VP"
"3879","HGNC:7601","VP"
"3880","HGNC:17911","DL"
"3881","HGNC:30358","VN"
"3882","HGNC:28788","VP"
"3883","HGNC:25514","DL"
"3884","HGNC:22973","CL"
"3885","HGNC:28368","VN"
"3886","HGNC:25195","VP"
"3887","HGNC:8811","VN"
"3888","HGNC:9195","CL"
"3889","HGNC:12609","VP"
"3890","HGNC:18811","VP"
"3891","HGNC:19156","VN"
"3892","HGNC:19157","VN"
"3893","HGNC:621","CL"
"3894","HGNC:26262","CL"
"3895","HGNC:26266","VP"
"3896","HGNC:25635","DL"
"3897","HGNC:26741","VN"
"3898","HGNC:25953","VP"
"3899","HGNC:4867","VP"
"3900","HGNC:4867","VP"
"3901","HGNC:4867","VP"
"3902","HGNC:14466","VP"
"3903","HGNC:16943","VP"
"3904","HGNC:18294","CL"
"3905","HGNC:388","VP"
"3906","HGNC:25568","SV"
"3907","HGNC:9721","VN"
"3908","HGNC:4549","CL"
"3909","HGNC:27584","VN"
"3910","HGNC:25718","VP"
"3911","HGNC:6260","VN"
"3912","HGNC:28808","VP"
"3913","HGNC:28499","VP"
"3914","HGNC:24496","CL"
"3915","HGNC:9467","VP"
"3916","HGNC:17852","SV"
"3917","HGNC:20858","SV"
"3918","HGNC:28689","VP"
"3919","HGNC:25488","VP"
"3920","HGNC:29182","DL"
"3921","HGNC:14152","VP"
"3922","HGNC:10007","DL"
"3923","HGNC:25769","CL"
"3924","HGNC:21074","SV"
"3925","HGNC:1530","SV"
"3926","HGNC:12474","VP"
"3927","HGNC:29021","SV"
"3928","HGNC:11855","VP"
"3929","HGNC:13530","DL"
"3930","HGNC:25522","DL"
"3931","HGNC:26992","VP"
"3932","HGNC:20499","VP"
"3933","HGNC:20105","DL"
"3934","HGNC:6275","VP"
"3935","HGNC:30777","VN"
"3936","HGNC:21578","VP"
"3937","HGNC:12478","VN"
"3938","HGNC:19339","VN"
"3939","HGNC:21244","SV"
"3940","HGNC:16289","VP"
"3941","HGNC:8859","DL"
"3942","HGNC:8859","DL"
"3943","HGNC:25560","VN"
"3944","HGNC:7715","CL"
"3945","HGNC:20465","CL"
"3946","HGNC:29509","DL"
"3947","HGNC:7708","CL"
"3948","HGNC:20440","VP"
"3949","HGNC:20440","VP"
"3950","HGNC:17097","CL"
"3951","HGNC:15854","VP"
"3952","HGNC:15909","DL"
"3953","HGNC:17117","VP"
"3954","HGNC:11856","VP"
"3955","HGNC:29678","CL"
"3956","HGNC:10925","VP"
"3957","HGNC:29675","DL"
"3958","HGNC:4648","CL"
"3959","HGNC:29379","VP"
"3960","HGNC:11732","VP"
"3961","HGNC:8557","VP"
"3962","HGNC:8557","VP"
"3963","HGNC:18981","VP"
"3964","HGNC:27884","VP"
"3965","HGNC:25816","VP"
"3966","HGNC:19086","VP"
"3967","HGNC:1063","VP"
"3968","HGNC:23297","DL"
"3969","HGNC:17893","DL"
"3970","HGNC:20820","VP"
"3971","HGNC:2894","VP"
"3972","HGNC:2896","DL"
"3973","HGNC:13930","VP"
"3974","HGNC:26252","VP"
"3975","HGNC:23097","VP"
"3976","HGNC:26444","VP"
"3977","HGNC:21332","VP"
"3978","HGNC:16939","CL"
"3979","HGNC:25106","VP"
"3980","HGNC:19360","VP"
"3981","HGNC:8062","CL"
"3982","HGNC:18749","VN"
"3983","HGNC:18751","VP"
"3984","HGNC:19195","VP"
"3985","HGNC:26259","SV"
"3986","HGNC:2318","VP"
"3987","HGNC:17217","VP"
"3988","HGNC:14344","VP"
"3989","HGNC:19262","VN"
"3990","HGNC:19288","VP"
"3991","HGNC:19291","VP"
"3992","HGNC:39","VP"
"3993","HGNC:23317","VP"
"3994","HGNC:18958","VP"
"3995","HGNC:18183","VP"
"3996","HGNC:6656","VP"
"3997","HGNC:25257","VP"
"3998","HGNC:23421","VN"
"3999","HGNC:21579","VP"
"4000","HGNC:16628","VP"
"4001","HGNC:9238","CL"
"4002","HGNC:1356","VP"
"4003","HGNC:15901","DL"
"4004","HGNC:19357","SV"
"4005","HGNC:17327","CL"
"4006","HGNC:24339","VP"
"4007","HGNC:19365","VP"
"4008","HGNC:17107","SV"
"4009","HGNC:28149","VP"
"4010","HGNC:28874","VP"
"4011","HGNC:1189","VP"
"4012","HGNC:17735","DL"
"4013","HGNC:16947","VP"
"4014","HGNC:11571","CL"
"4015","HGNC:19232","VP"
"4016","HGNC:28636","DL"
"4017","HGNC:18591","DL"
"4018","HGNC:12605","VP"
"4019","HGNC:23015","VP"
"4020","HGNC:33584","VP"
"4021","HGNC:16467","VP"
"4022","HGNC:21155","VP"
"4023","HGNC:28450","VP"
"4024","HGNC:20364","VP"
"4025","HGNC:17999","VP"
"4026","HGNC:26101","VP"
"4027","HGNC:16669","VP"
"4028","HGNC:9309","VP"
"4029","HGNC:15806","VP"
"4030","HGNC:14638","VP"
"4031","HGNC:17262","SV"
"4032","HGNC:19706","VP"
"4033","HGNC:19881","VP"
"4034","HGNC:16123","VP"
"4035","HGNC:19408","VP"
"4036","HGNC:19409","VP"
"4037","HGNC:19410","VN"
"4038","HGNC:10931","VN"
"4039","HGNC:16259","SV"
"4040","HGNC:11600","VP"
"4041","HGNC:24185","VP"
"4042","HGNC:5331","VP"
"4043","HGNC:18510","VP"
"4044","HGNC:19891","VN"
"4045","HGNC:6113","VP"
"4046","HGNC:29890","VP"
"4047","HGNC:17108","VP"
"4048","HGNC:17108","VP"
"4049","HGNC:19165","VP"
"4050","HGNC:19760","VP"
"4051","HGNC:19895","VP"
"4052","HGNC:14582","VP"
"4053","HGNC:4532","VP"
"4054","HGNC:19398","VP"
"4055","HGNC:21427","VP"
"4056","HGNC:7870","VP"
"4057","HGNC:23689","VP"
"4058","HGNC:11471","CL"
"4059","HGNC:29529","SV"
"4060","HGNC:4501","VN"
"4061","HGNC:19241","VP"
"4062","HGNC:4519","VN"
"4063","HGNC:30793","DL"
"4064","HGNC:29174","DL"
"4065","HGNC:25649","VP"
"4066","HGNC:4475","VN"
"4067","HGNC:28982","SV"
"4068","HGNC:24883","VP"
"4069","HGNC:24883","VP"
"4070","HGNC:945","SV"
"4071","HGNC:6679","SV"
"4072","HGNC:14580","VP"
"4073","HGNC:23628","VP"
"4074","HGNC:30694","VP"
"4075","HGNC:4267","VN"
"4076","HGNC:25594","VP"
"4077","HGNC:30228","SV"
"4078","HGNC:20974","VP"
"4079","HGNC:16917","VP"
"4080","HGNC:19419","VP"
"4081","HGNC:26967","VP"
"4082","HGNC:3128","VP"
"4083","HGNC:30291","DL"
"4084","HGNC:23687","VP"
"4085","HGNC:27254","VP"
"4086","HGNC:9307","VP"
"4087","HGNC:24593","VP"
"4088","HGNC:6136","VP"
"4089","HGNC:25706","DL"
"4090","HGNC:14982","SV"
"4091","HGNC:11539","CL"
"4092","HGNC:29157","SV"
"4093","HGNC:27977","VP"
"4094","HGNC:21303","VP"
"4095","HGNC:16212","VN"
"4096","HGNC:17170","DL"
"4097","HGNC:19341","VP"
"4098","HGNC:3185","SV"
"4099","HGNC:16486","VN"
"4100","HGNC:14335","VP"
"4101","HGNC:29852","VN"
"4102","HGNC:13001","VP"
"4103","HGNC:13001","VP"
"4104","HGNC:29147","SV"
"4105","HGNC:16877","CL"
"4106","HGNC:28139","VP"
"4107","HGNC:5387","DL"
"4108","HGNC:21957","VP"
"4109","HGNC:18593","VN"
"4110","HGNC:21207","VP"
"4111","HGNC:25945","DL"
"4112","HGNC:27265","SV"
"4113","HGNC:18106","VP"
"4114","HGNC:26725","VP"
"4115","HGNC:17113","SV"
"4116","HGNC:29136","SV"
"4117","HGNC:28999","VP"
"4118","HGNC:20628","CL"
"4119","HGNC:26011","VP"
"4120","HGNC:29051","SV"
"4121","HGNC:28646","VP"
"4122","HGNC:17223","SV"
"4123","HGNC:19861","VP"
"4124","HGNC:20823","VN"
"4125","HGNC:25656","VP"
"4126","HGNC:31723","VP"
"4127","HGNC:24801","VP"
"4128","HGNC:13753","DL"
"4129","HGNC:21556","VP"
"4130","HGNC:27786","VP"
"4131","HGNC:29369","SV"
"4132","HGNC:24125","VP"
"4133","HGNC:20788","VN"
"4134","HGNC:2850","VP"
"4135","HGNC:33154","VP"
"4136","HGNC:20063","CL"
"4137","HGNC:29402","VP"
"4138","HGNC:17936","VP"
"4139","HGNC:25720","VP"
"4140","HGNC:8849","DL"
"4141","HGNC:25406","VP"
"4142","HGNC:25538","DL"
"4143","HGNC:30960","VP"
"4144","HGNC:28370","VP"
"4145","HGNC:23993","VP"
"4146","HGNC:28648","DL"
"4147","HGNC:28214","VP"
"4148","HGNC:25783","CL"
"4149","HGNC:17847","SV"
"4150","HGNC:19839","VP"
"4151","HGNC:29132","VP"
"4152","HGNC:26323","VP"
"4153","HGNC:25035","VP"
"4154","HGNC:17110","VP"
"4155","HGNC:18505","VP"
"4156","HGNC:18016","CL"
"4157","HGNC:20202","VP"
"4158","HGNC:25404","DL"
"4159","HGNC:26736","VP"
"4160","HGNC:1718","SV"
"4161","HGNC:25965","SV"
"4162","HGNC:1362","SV"
"4163","HGNC:31658","VP"
"4164","HGNC:14139","VP"
"4165","HGNC:24694","VP"
"4166","HGNC:30550","VP"
"4167","HGNC:31834","VP"
"4168","HGNC:1766","VN"
"4169","HGNC:29324","DL"
"4170","HGNC:27316","VN"
"4171","HGNC:27849","VP"
"4172","HGNC:20473","VP"
"4173","HGNC:16521","VN"
"4174","HGNC:19102","VP"
"4175","HGNC:19102","VP"
"4176","HGNC:25905","VP"
"4177","HGNC:24308","VP"
"4178","HGNC:25398","VN"
"4179","HGNC:30267","VP"
"4180","HGNC:25752","DL"
"4181","HGNC:29330","CL"
"4182","HGNC:33914","VP"
"4183","HGNC:21711","VP"
"4184","HGNC:29235","VP"
"4185","HGNC:26635","VP"
"4186","HGNC:25482","CL"
"4187","HGNC:14210","VP"
"4188","HGNC:21616","SV"
"4189","HGNC:26994","DL"
"4190","HGNC:16938","VP"
"4191","HGNC:25252","VP"
"4192","HGNC:26344","VP"
"4193","HGNC:11536","CL"
"4194","HGNC:18191","VP"
"4195","HGNC:30290","VP"
"4196","HGNC:33391","VP"
"4197","HGNC:22226","VP"
"4198","HGNC:10930","VP"
"4199","HGNC:23514","VN"
"4200","HGNC:17992","VP"
"4201","HGNC:24892","VN"
"4202","HGNC:7215","VP"
"4203","HGNC:25967","VP"
"4204","HGNC:15663","DL"
"4205","HGNC:2906","VP"
"4206","HGNC:20069","VP"
"4207","HGNC:29017","VP"
"4208","HGNC:20185","VP"
"4209","HGNC:30778","DL"
"4210","HGNC:25386","CL"
"4211","HGNC:30339","VN"
"4212","HGNC:7707","CL"
"4213","HGNC:30578","VP"
"4214","HGNC:21945","VN"
"4215","HGNC:24558","VN"
"4216","HGNC:23000","VP"
"4217","HGNC:21292","VP"
"4218","HGNC:25712","DL"
"4219","HGNC:14257","VP"
"4220","HGNC:14304","DL"
"4221","HGNC:26836","VP"
"4222","HGNC:22423","VP"
"4223","HGNC:22224","VP"
"4224","HGNC:20309","VN"
"4225","HGNC:16891","SV"
"4226","HGNC:29146","SV"
"4227","HGNC:33547","VP"
"4228","HGNC:19319","VP"
"4229","HGNC:20222","VN"
"4230","HGNC:27022","VP"
"4231","HGNC:21658","VN"
"4232","HGNC:26409","VP"
"4233","HGNC:30320","VP"
"4234","HGNC:10439","VP"
"4235","HGNC:29178","DL"
"4236","HGNC:30676","SV"
"4237","HGNC:21144","DL"
"4238","HGNC:13023","VP"
"4239","HGNC:26202","SV"
"4240","HGNC:792","VP"
"4241","HGNC:445","VP"
"4242","HGNC:25141","VP"
"4243","HGNC:21098","VP"
"4244","HGNC:23170","CL"
"4245","HGNC:23170","CL"
"4246","HGNC:26668","VP"
"4247","HGNC:23576","SV"
"4248","HGNC:25990","DL"
"4249","HGNC:28739","VN"
"4250","HGNC:23","DL"
"4251","HGNC:18594","DL"
"4252","HGNC:28407","VN"
"4253","HGNC:28217","VP"
"4254","HGNC:24010","VP"
"4255","HGNC:25577","VP"
"4256","HGNC:29811","VN"
"4257","HGNC:28728","VP"
"4258","HGNC:2899","VP"
"4259","HGNC:20284","VP"
"4260","HGNC:30310","VP"
"4261","HGNC:21587","VP"
"4262","HGNC:6904","CL"
"4263","HGNC:24881","VP"
"4264","HGNC:28949","SV"
"4265","HGNC:16522","VP"
"4266","HGNC:26107","VP"
"4267","HGNC:29058","VP"
"4268","HGNC:16396","VP"
"4269","HGNC:25161","VP"
"4270","HGNC:14972","VP"
"4271","HGNC:30207","DL"
"4272","HGNC:9246","VP"
"4273","HGNC:28751","SV"
"4274","HGNC:9874","VP"
"4275","HGNC:7750","VP"
"4276","HGNC:16018","VP"
"4277","HGNC:18648","DL"
"4278","HGNC:3581","CL"
"4279","HGNC:20612","VP"
"4280","HGNC:24795","VN"
"4281","HGNC:26614","DL"
"4282","HGNC:23157","DL"
"4283","HGNC:30135","VP"
"4284","HGNC:28503","VN"
"4285","HGNC:31789","VP"
"4286","HGNC:37203","VP"
"4287","HGNC:24247","VP"
"4288","HGNC:25310","VP"
"4289","HGNC:29799","VP"
"4290","HGNC:33700","VP"
"4291","HGNC:22195","VP"
"4292","HGNC:11214","VP"
"4293","HGNC:30212","VP"
"4294","HGNC:25133","CL"
"4295","HGNC:16098","SV"
"4296","HGNC:16789","DL"
"4297","HGNC:30457","VP"
"4298","HGNC:6649","VP"
"4299","HGNC:29314","SV"
"4300","HGNC:35126","VP"
"4301","HGNC:23594","VP"
"4302","HGNC:25984","VP"
"4303","HGNC:22954","DL"
"4304","HGNC:21931","SV"
"4305","HGNC:33941","VN"
"4306","HGNC:6852","VN"
"4307","HGNC:29554","SV"
"4308","HGNC:28338","VP"
"4309","HGNC:29027","VP"
"4310","HGNC:20338","VP"
"4311","HGNC:1908","VP"
"4312","HGNC:19082","DL"
"4313","HGNC:20789","VP"
"4314","HGNC:18024","VP"
"4315","HGNC:37099","VP"
"4316","HGNC:18657","VP"
"4317","HGNC:9885","SV"
"4318","HGNC:22209","VP"
"4319","HGNC:16862","VP"
"4320","HGNC:23787","VP"
"4321","HGNC:29036","VP"
"4322","HGNC:30859","CL"
"4323","HGNC:29251","VP"
"4324","HGNC:24280","VP"
"4325","HGNC:24376","VN"
"4326","HGNC:29427","VP"
"4327","HGNC:17224","VP"
"4328","HGNC:25335","VP"
"4329","HGNC:14103","VP"
"4330","HGNC:28365","VP"
"4331","HGNC:1980","VP"
"4332","HGNC:16135","DL"
"4333","HGNC:33751","VP"
"4334","HGNC:29008","VP"
"4335","HGNC:2710","VP"
"4336","HGNC:29221","DL"
"4337","HGNC:20072","VP"
"4338","HGNC:18752","DL"
"4339","HGNC:18752","DL"
"4340","HGNC:24283","SV"
"4341","HGNC:21591","VP"
"4342","HGNC:17265","SV"
"4343","HGNC:25751","CL"
"4344","HGNC:30695","SV"
"4345","HGNC:14469","SV"
"4346","HGNC:26705","VP"
"4347","HGNC:14289","VP"
"4348","HGNC:9853","VP"
"4349","HGNC:26791","VP"
"4350","HGNC:23567","VP"
"4351","HGNC:26299","VN"
"4352","HGNC:21305","DL"
"4353","HGNC:2938","DL"
"4354","HGNC:26953","DL"
"4355","HGNC:28844","VP"
"4356","HGNC:28242","SV"
"4357","HGNC:28033","CL"
"4358","HGNC:19956","VP"
"4359","HGNC:19877","VP"
"4360","HGNC:20649","VP"
"4361","HGNC:26777","VP"
"4362","HGNC:34237","DL"
"4363","HGNC:15935","SV"
"4364","HGNC:29233","VP"
"4365","HGNC:29682","DL"
"4366","HGNC:29252","VP"
"4367","HGNC:26607","VN"
"4368","HGNC:29230","VP"
"4369","HGNC:21387","VP"
"4370","HGNC:27193","SV"
"4371","HGNC:26159","VN"
"4372","HGNC:29219","VP"
"4373","HGNC:19429","VN"
"4374","HGNC:17302","VP"
"4375","HGNC:29155","VP"
"4376","HGNC:21882","DL"
"4377","HGNC:24075","VP"
"4378","HGNC:26677","VP"
"4379","HGNC:30840","VP"
"4380","HGNC:16991","SV"
"4381","HGNC:20329","VP"
"4382","HGNC:24693","VP"
"4383","HGNC:13726","DL"
"4384","HGNC:27365","VP"
"4385","HGNC:29573","VP"
"4386","HGNC:23296","VP"
"4387","HGNC:25642","DL"
"4388","HGNC:17063","VP"
"4389","HGNC:8736","VP"
"4390","HGNC:30380","CL"
"4391","HGNC:24349","DL"
"4392","HGNC:29117","VP"
"4393","HGNC:21680","VP"
"4394","HGNC:30959","VP"
"4395","HGNC:28261","SV"
"4396","HGNC:14411","VP"
"4397","HGNC:26137","VP"
"4398","HGNC:29400","VP"
"4399","HGNC:21862","DL"
"4400","HGNC:24613","VP"
"4401","HGNC:23537","VN"
"4402","HGNC:16718","CL"
"4403","HGNC:25601","VP"
"4404","HGNC:28981","VP"
"4405","HGNC:19715","CL"
"4406","HGNC:18864","VP"
"4407","HGNC:28111","VP"
"4408","HGNC:26158","VP"
"4409","HGNC:1310","SV"
"4410","HGNC:6354","VP"
"4411","HGNC:18279","CL"
"4412","HGNC:21478","DL"
"4413","HGNC:26820","DL"
"4414","HGNC:19254","VP"
"4415","HGNC:18761","DL"
"4416","HGNC:16714","VP"
"4417","HGNC:3755","DL"
"4418","HGNC:8777","DL"
"4419","HGNC:21033","SV"
"4420","HGNC:29001","VP"
"4421","HGNC:26560","SV"
"4422","HGNC:8921","VP"
"4423","HGNC:23505","CL"
"4424","HGNC:26040","VN"
"4425","HGNC:28633","VP"
"4426","HGNC:20956","VN"
"4427","HGNC:28328","CL"
"4428","HGNC:13247","VP"
"4429","HGNC:26401","VP"
"4430","HGNC:3591","VP"
"4431","HGNC:25920","VP"
"4432","HGNC:20961","VP"
"4433","HGNC:28985","SV"
"4434","HGNC:19081","VP"
"4435","HGNC:28819","VP"
"4436","HGNC:15515","VP"
"4437","HGNC:28706","VP"
"4438","HGNC:12712","DL"
"4439","HGNC:30488","VP"
"4440","HGNC:17157","CL"
